#KEY	PBS_4	PBS_3	PBS_2	PBS_1	CML_4	CML_3	CML_2	CML_1
Il5	0	0	0	0	0	0	0	0
Il5ra	0	0	0	0	0	0	0	0
Il6	277	351	255	314	254	229	260	277
Il6ra	5776	4097	4673	4675	5221	6535	4986	5756
Il6st	15718	12370	13633	13107	17321	17345	13451	16204
Il7	0	0	0	0	0	0	0	0
Il7r	1125	1584	1471	989	1228	1074	1331	1237
Il9	0	0	0	0	0	0	0	0
Il9r	0	0	0	0	0	0	0	0
Ildr1	185	214	142	218	287	94	334	182
Ildr2	59	110	90	70	143	163	102	96
Ilf2	1042	916	1319	1100	1147	1594	1024	1408
Ilf3	863	743	836	875	919	1364	1018	1239
Ilk	4241	4131	3756	4073	4113	5032	3782	4620
Ilkap	477	445	508	391	621	804	447	614
Iltifb	0	0	0	0	0	0	0	0
Ilvbl	2489	2092	2249	2347	2307	2957	2281	2687
Immp1l	369	524	459	373	384	527	451	457
Immp2l	115	124	72	121	115	130	114	100
Immt	2437	2454	2532	2680	2961	4410	3053	3503
Imp3	534	706	648	708	543	1135	541	754
Imp4	1947	1907	2020	2008	2046	2165	1672	2340
Impa1	2214	2495	2491	2254	1881	3051	2120	2627
Impa2	53	49	46	47	37	72	36	51
Impact	1145	1098	1139	968	1182	1646	1177	1304
Impad1	1638	1550	1376	1571	1485	1756	1370	1662
Impdh1	83	88	125	103	114	85	41	87
Impdh2	503	449	617	538	572	829	470	685
Impg1	0	0	0	0	0	0	0	0
Impg2	0	0	0	0	0	7	0	3
Ina	0	0	0	0	0	0	0	0
Inadl	96	55	1	23	84	87	82	62
Inafm1	352	377	211	350	189	394	210	284
Inafm2	851	827	803	838	867	1172	802	1017
Inca1	127	76	68	48	141	149	124	110
Incenp	239	108	138	164	169	447	119	291
Inf2	0	0	0	0	14	6	7	2
Ing1	597	698	640	613	727	770	726	730
Ing2	286	201	203	243	313	377	264	260
Ing3	578	622	657	522	593	1062	680	847
Ing4	1348	1575	1232	1437	1643	1598	1553	1599
Ing5	886	472	675	677	753	767	578	692
Inha	0	0	0	0	0	0	0	0
Inhba	0	2	0	0	0	0	0	0
Inhbb	0	0	0	0	0	0	0	0
Inhbc	0	0	0	0	0	0	0	0
Inhbe	0	0	0	0	0	0	0	0
Inip	2133	1919	1995	2172	1762	2665	1670	2273
Inmt	0	0	0	0	0	0	0	0
Ino80	78	215	59	101	172	260	118	120
Ino80b	272	304	235	189	149	295	256	284
Ino80c	1192	1131	874	977	1248	1318	945	1216
Ino80d	549	297	413	290	441	642	497	477
Ino80dos	97	86	62	89	77	111	62	68
Ino80e	416	536	442	460	411	584	453	549
Inpp1	133	272	264	149	199	278	195	249
Inpp4a	134	89	147	136	121	235	209	163
Inpp4b	4089	3879	3605	3216	4220	4594	4780	4140
Inpp5a	281	249	367	231	241	385	323	371
Inpp5b	1180	656	981	793	936	1697	991	1256
Inpp5d	23601	17522	19214	19215	26359	29517	23853	25011
Inpp5e	532	405	313	375	467	503	467	511
Inpp5f	642	596	608	599	568	825	370	647
Inpp5j	0	0	0	0	0	0	0	1
Inpp5k	1843	1972	1642	1724	1943	2069	1234	1897
Inppl1	496	381	515	649	605	924	417	671
Ins1	0	0	0	0	0	0	0	0
Ins2	0	4	0	0	0	0	0	0
Insc	0	0	0	0	0	0	0	0
Insig1	454	211	351	368	294	264	194	296
Insig2	2127	2498	1688	1793	1934	2208	1664	2102
Insl3	0	2	1	0	2	0	0	0
Insl5	3	0	0	0	0	0	0	0
Insl6	0	0	0	0	0	0	0	0
Insm1	0	0	0	0	0	0	6	0
Insm2	0	0	0	0	0	0	0	0
Insr	1551	1467	1215	1112	1344	1549	1796	1303
Insrr	0	0	0	0	0	0	0	0
Ints1	628	264	426	358	454	642	629	529
Ints10	1053	935	1050	737	863	1363	813	1148
Ints12	1016	858	927	708	1039	1242	1025	1082
Ints2	482	579	369	623	613	736	441	579
Ints3	1366	705	927	1084	1067	1890	932	1305
Ints4	1761	1416	1787	1560	1232	1918	1714	1731
Ints5	1635	988	1011	1437	988	1920	1044	1354
Ints6	615	950	495	494	756	1248	678	842
Ints7	641	470	613	611	499	716	447	652
Ints8	1155	842	1154	795	916	2393	1413	1530
Ints9	670	593	679	690	594	841	541	768
Intu	53	231	104	37	78	230	101	94
Invs	452	285	156	391	365	430	299	315
Ip6k1	3219	2551	2782	2928	3466	3884	2866	3574
Ip6k2	26	37	28	29	22	44	35	41
Ip6k3	6	0	0	0	11	1	0	2
Ipcef1	666	220	377	432	576	574	625	451
Ipmk	1740	1643	1456	1965	1901	2677	1531	2090
Ipo11	2065	1490	1726	1430	1848	2040	1699	1822
Ipo13	2019	1510	1338	1605	1998	2421	1400	1902
Ipo4	580	480	734	625	1114	1223	568	993
Ipo5	2018	1557	1669	1783	2142	2935	1925	2274
Ipo7	1343	889	1348	610	1025	2199	1008	1446
Ipo8	995	621	1460	1069	906	1624	870	1374
Ipo9	2571	1761	1862	1688	2092	3401	2250	2448
Ipp	386	419	350	361	633	553	339	486
Ippk	302	298	274	204	286	524	286	380
Ipw	0	0	0	0	0	0	0	0
Iqca	0	0	0	0	0	0	0	2
Iqcb1	180	307	420	291	277	348	242	327
Iqcc	136	229	194	171	121	246	135	260
Iqcd	7	2	6	3	6	6	3	5
Iqce	334	258	323	340	350	355	317	359
Iqcf1	0	0	0	0	0	0	0	0
Iqcf3	0	0	0	0	0	0	0	0
Iqcf4	0	0	0	0	0	0	0	0
Iqcf5	0	0	0	0	0	0	5	0
Iqcf6	0	0	0	0	0	0	0	0
Iqcg	1	4	14	6	8	14	18	8
Iqch	0	1	0	0	6	1	8	11
Iqcj	0	0	0	0	0	0	0	0
Iqck	13	3	11	5	12	8	3	5
Iqgap1	292	244	368	273	619	476	214	462
Iqgap2	0	13	0	10	0	1	0	0
Iqgap3	295	252	166	173	520	388	270	326
Iqsec1	306	236	189	168	295	365	302	301
Iqsec2	198	125	172	152	186	179	188	184
Iqsec3	0	0	1	0	0	0	0	0
Iqub	0	0	0	0	0	0	0	0
Irak1	1379	1219	1402	1354	1288	2115	1393	1771
Irak1bp1	18	34	30	29	25	23	5	29
Irak2	3986	3456	3938	3836	4756	5447	4363	4926
Irak3	371	181	214	195	275	346	194	245
Irak4	851	928	840	893	890	1244	823	977
Ireb2	1122	1336	1136	1009	1159	1880	1118	1562
Irf1	2517	2623	2161	2356	2866	4081	2554	2980
Irf2	2774	2847	2477	2317	2434	2972	2338	2675
Irf2bp1	1347	813	1032	1267	1071	1465	1105	1263
Irf2bp2	7991	6811	7077	7230	7363	8078	6845	7722
Irf2bpl	3560	2878	2893	3144	3919	4292	3269	3980
Irf3	826	863	858	832	819	1138	968	991
Irf4	198	221	147	306	244	476	272	260
Irf5	11025	10524	10628	10576	10610	15213	10975	13169
Irf6	87	90	73	66	53	74	63	52
Irf7	223	138	171	147	222	342	134	259
Irf8	17357	14650	18011	17575	16797	22790	16574	20930
Irf9	2731	3014	2765	2229	2933	4057	2904	3197
Irg1	0	0	0	0	3	25	0	8
Irgc1	0	0	0	0	3	0	0	0
Irgm1	2655	3084	1510	1986	2630	4249	2205	2794
Irgm2	5011	4194	3368	4222	4601	5930	4344	4780
Irgq	608	615	690	393	747	989	663	860
Irs1	2	0	0	0	0	0	0	1
Irs2	956	850	604	949	965	1373	850	922
Irs3	38	50	76	68	60	46	45	55
Irs4	0	0	0	0	0	0	0	0
Irx1	0	0	0	0	0	0	0	0
Irx2	0	0	0	0	0	0	0	0
Irx3	1	0	1	0	0	0	0	0
Irx4	0	0	0	0	0	1	0	1
Irx5	0	0	0	0	0	0	0	0
Irx6	0	0	0	0	0	0	0	1
Isca1	897	905	864	968	978	1238	900	1091
Isca2	373	475	433	386	405	454	387	451
Iscu	2078	1863	2036	1897	1869	2339	2055	2214
Isg15	116	194	114	87	194	155	131	159
Isg20	56	64	78	47	104	74	67	100
Isg20l2	954	641	790	804	632	1048	744	813
Isl1	0	0	0	0	0	0	0	0
Isl2	0	0	0	0	0	1	0	0
Islr	0	0	0	0	0	0	0	2
Islr2	0	0	0	0	0	1	0	0
Ism1	0	0	0	0	0	0	0	0
Ism2	0	0	0	0	0	1	0	0
Isoc1	1643	1504	1476	1462	1261	1849	1291	1638
Isoc2a	14	12	7	16	19	17	9	13
Isoc2b	147	229	216	182	215	251	237	246
Ispd	42	50	10	22	5	60	28	57
Israa	33	19	59	12	23	39	42	42
Ist1	2697	2663	2791	2659	2642	3672	2864	3172
Isx	0	0	0	0	0	0	0	0
Isy1	419	514	514	533	464	595	478	564
Isyna1	1519	1018	1425	1347	1389	1594	1362	1570
Itch	4326	5146	4160	3542	5530	7639	4817	5818
Itfg1	8036	8215	6516	7693	7526	9209	5938	8134
Itfg2	145	192	148	209	183	291	167	229
Itfg3	1760	1230	1434	1292	1279	1691	1391	1539
Itga1	0	0	0	0	0	0	0	0
Itga10	0	0	0	0	0	0	0	2
Itga11	1	1	1	1	4	2	4	2
Itga2	0	12	0	6	0	0	2	0
Itga2b	0	0	0	0	0	0	0	0
Itga3	0	0	0	0	0	0	0	0
Itga4	4	27	31	92	70	47	96	47
Itga5	786	476	469	637	730	1284	702	834
Itga6	18792	16446	14830	14921	19693	26767	16982	20986
Itga7	0	0	0	0	0	0	0	0
Itga8	0	0	0	0	0	0	0	0
Itga9	4625	3359	3784	2587	4960	5233	3852	4637
Itgad	0	0	0	0	0	6	0	0
Itgae	116	94	68	60	116	148	96	107
Itgal	35	35	0	29	22	21	36	15
Itgam	37955	29592	40803	29195	44499	54629	38995	45786
Itgav	8942	9476	7879	8051	11316	11317	9335	10085
Itgax	211	179	176	187	159	252	207	194
Itgb1	18860	16602	16860	15584	19445	23622	16654	20439
Itgb1bp1	531	569	560	552	433	849	493	658
Itgb1bp2	1	0	0	9	3	0	3	1
Itgb2	19439	15233	18387	17597	20373	22913	18137	21136
Itgb2l	0	6	0	0	21	0	1	4
Itgb3	2061	1644	1809	1774	2018	3760	2160	2527
Itgb3bp	144	125	134	60	106	99	94	112
Itgb4	1	4	10	0	1	3	0	3
Itgb5	73874	54538	69846	68158	76038	82066	64315	78338
Itgb6	0	0	0	0	21	0	0	9
Itgb7	5	10	3	34	20	29	22	12
Itgb8	0	0	0	0	0	0	11	0
Itgbl1	1	0	21	0	0	0	0	4
Itih1	0	0	0	0	0	0	0	0
Itih2	3	8	0	0	13	0	7	4
Itih3	8	0	0	0	0	0	0	0
Itih4	0	0	0	0	0	0	0	0
Itih5	0	0	1	0	0	0	0	2
Itk	0	0	0	1	0	0	0	0
Itln1	0	0	0	0	0	0	0	0
Itm2a	26	0	0	0	0	6	0	3
Itm2b	181029	209473	190281	170873	191024	195572	177454	203602
Itm2c	30942	26028	31505	29052	30309	33996	26169	33823
Itpa	431	378	368	359	296	599	365	408
Itpk1	713	640	794	691	778	1354	670	1033
Itpka	5	0	11	0	0	5	0	3
Itpkb	449	237	393	322	417	508	313	393
Itpkc	705	772	648	668	789	997	863	860
Itpr1	174	125	166	214	224	253	170	182
Itpr2	4529	3483	2959	3043	4836	5009	3798	4215
Itpr3	66	108	132	45	217	306	64	211
Itprip	485	236	351	230	272	636	229	429
Itpripl1	2648	2651	2341	2200	2328	3151	2191	2501
Itpripl2	1839	1474	1515	1099	2425	2839	1524	2059
Itsn1	55	38	58	111	74	123	90	77
Itsn2	1532	1536	1445	1538	2245	2678	1607	1971
Ivd	908	553	502	834	694	942	682	755
Ivl	0	0	0	0	0	0	0	0
Ivns1abp	20785	18734	18168	17876	25180	23966	18553	22095
Iws1	799	544	777	670	889	1114	833	978
Iyd	0	0	0	0	0	0	0	0
Izumo1	0	0	0	0	0	0	0	0
Izumo1r	0	0	0	0	0	0	0	0
Izumo2	0	0	0	0	0	0	0	0
Izumo3	0	0	0	0	0	0	0	0
Izumo4	38	64	4	37	24	37	15	26
Jade1	761	871	1016	914	1054	1473	1041	1079
Jade2	465	379	436	391	374	661	501	470
Jade3	251	427	410	230	396	545	234	467
Jag1	2	12	8	2	16	18	29	8
Jag2	230	115	286	165	351	353	246	307
Jagn1	1497	1804	1824	1815	1540	2494	1512	2051
Jak1	10010	6777	9034	8516	10832	13155	8628	11116
Jak2	1068	1178	1275	760	1283	1696	1381	1386
Jak3	1187	719	1105	1091	1152	2171	1119	1495
Jakmip1	0	0	0	0	0	0	0	0
Jakmip2	0	3	0	0	0	1	0	1
Jakmip3	0	5	0	0	0	5	6	2
Jam2	6009	4344	4744	4637	6498	5172	5006	5471
Jam3	1021	688	750	458	870	1047	759	948
Jarid2	918	713	617	734	988	1661	800	1060
Jazf1	95	30	28	32	47	51	47	38
Jchain	0	0	0	0	0	0	0	0
Jdp2	221	134	128	194	296	204	172	190
Jkamp	1280	1770	1400	1155	1270	1419	1103	1470
Jmjd1c	2470	2771	2299	1939	2614	3432	2843	2791
Jmjd4	103	198	300	183	294	395	187	353
Jmjd6	617	436	476	398	503	888	419	621
Jmjd7	3	2	5	3	13	3	8	5
Jmjd8	615	555	589	608	596	632	508	597
Jmy	194	304	241	307	456	445	366	347
Josd1	1136	648	831	946	858	1200	709	992
Josd2	156	207	166	198	243	210	178	227
Jph1	0	0	0	0	0	0	0	0
Jph2	0	0	0	0	0	0	0	0
Jph3	290	386	184	248	120	246	214	283
Jph4	1	1	0	0	0	0	0	0
Jpx	101	109	53	96	95	93	54	82
Jrk	242	281	289	467	306	331	251	320
Jrkl	451	570	385	540	597	795	369	528
Jsrp1	0	0	0	0	0	0	0	0
Jtb	1129	1425	1254	1125	1242	1785	1393	1547
Jun	12534	8389	10781	8871	15160	16275	13674	13337
Junb	5615	5713	5266	5489	5578	8309	6300	6613
Jund	1928	1806	1915	2108	1966	2158	2087	2172
Jup	1850	1541	1823	1667	2103	3011	1848	2370
Kalrn	48	0	88	0	13	36	42	38
Kank1	0	0	0	0	0	0	0	0
Kank2	32	16	3	5	55	40	7	28
Kank3	151	155	103	131	145	123	137	109
Kank4	0	0	0	0	0	0	0	0
Kank4os	0	0	0	0	0	0	0	0
Kansl1	3346	2431	2751	2262	3208	4366	2724	3302
Kansl1l	1227	1237	868	1143	1179	1881	1412	1286
Kansl2	393	347	399	361	391	580	448	462
Kansl3	274	268	274	341	683	900	407	583
Kantr	579	650	607	549	683	692	489	740
Kap	0	0	0	0	0	0	0	0
Kars	908	1012	1122	907	1045	1581	932	1261
Kat2a	755	620	853	1049	650	1301	718	1075
Kat2b	234	306	233	252	231	463	294	372
Kat5	817	533	571	521	618	828	471	737
Kat6a	1637	1242	1358	735	1875	2477	1722	1688
Kat6b	145	143	122	53	242	272	124	196
Kat7	3292	2941	2792	2813	3015	4264	3070	3423
Kat8	703	690	793	661	867	869	768	865
Katna1	885	907	754	811	777	1286	903	914
Katnal1	415	325	438	296	298	335	368	337
Katnal2	0	3	0	0	1	0	0	1
Katnb1	154	281	190	199	186	235	221	284
Katnbl1	479	551	621	301	563	786	693	741
Kazald1	0	0	0	15	0	21	2	6
Kazn	0	0	0	0	0	3	0	2
Kbtbd11	0	11	31	34	4	39	0	29
Kbtbd12	24	52	43	37	50	25	4	41
Kbtbd13	0	0	0	0	0	0	0	0
Kbtbd2	5173	4865	4499	4225	4978	7134	4977	5532
Kbtbd3	145	255	167	186	151	267	202	236
Kbtbd4	825	881	782	989	742	1273	909	1061
Kbtbd6	6	9	0	16	9	28	45	11
Kbtbd7	1460	1508	1255	846	1459	2396	1295	1705
Kbtbd8	590	699	508	619	622	827	479	640
Kcmf1	1685	1917	1809	1664	1465	2366	1528	1937
Kcna1	0	0	0	0	0	0	5	1
Kcna10	0	0	0	0	0	0	0	1
Kcna2	0	0	0	1	0	4	0	3
Kcna3	180	113	81	229	131	215	110	150
Kcna4	0	0	0	0	0	0	0	0
Kcna5	0	0	0	0	0	0	0	0
Kcna6	0	0	0	0	0	0	0	0
Kcna7	1	2	33	0	43	5	0	17
Kcnab1	3	2	0	4	2	3	4	1
Kcnab2	15	27	18	15	36	46	11	26
Kcnab3	6	7	0	24	2	24	12	10
Kcnb1	0	0	0	1	0	23	30	8
Kcnb2	0	0	0	0	0	0	0	0
Kcnc1	0	0	1	1	0	3	0	1
Kcnc2	0	0	0	9	94	11	61	28
Kcnc3	0	0	0	0	0	0	0	0
Kcnc4	0	0	0	0	0	0	0	0
Kcnd1	2948	2363	2458	2231	2436	2563	2353	2419
Kcnd2	0	17	0	0	0	1	0	0
Kcnd3	0	0	0	0	16	0	0	3
Kcnd3os	0	0	0	0	0	0	0	0
Kcne1	0	0	0	0	0	0	0	0
Kcne1l	0	0	0	0	1	0	0	1
Kcne2	8	0	11	0	2	0	29	8
Kcne3	0	0	0	0	0	0	0	0
Kcne4	0	0	0	0	0	1	0	0
Kcnf1	0	0	0	2	0	0	0	0
Kcng1	0	0	0	0	0	0	0	0
Kcng2	9	49	36	10	35	42	36	36
Kcng3	0	0	0	0	0	0	0	0
Kcng4	0	0	0	0	0	0	0	0
Kcnh1	16	0	0	0	4	21	0	9
Kcnh2	2	5	0	0	0	0	0	0
Kcnh3	0	0	0	0	0	0	0	0
Kcnh4	1	4	13	1	8	8	0	9
Kcnh5	0	0	0	6	1	0	0	2
Kcnh6	2	3	1	1	1	0	1	0
Kcnh7	0	0	0	1	0	0	0	0
Kcnh8	0	0	0	0	0	0	0	0
Kcnip1	0	0	0	0	0	0	0	0
Kcnip2	0	3	0	0	11	0	0	6
Kcnip3	515	556	310	515	616	494	481	491
Kcnip4	8	9	4	13	3	16	21	3
Kcnj1	0	0	0	0	0	0	0	0
Kcnj10	77	49	112	79	74	86	27	89
Kcnj11	0	0	0	0	0	0	0	0
Kcnj12	30	13	11	30	1	39	12	25
Kcnj13	14	13	20	24	52	42	60	38
Kcnj14	8	7	0	5	12	14	2	4
Kcnj15	1	0	0	0	0	0	0	0
Kcnj16	37	47	38	113	3	179	16	92
Kcnj2	2343	1238	2284	1754	2361	3403	1424	2761
Kcnj3	0	0	0	0	0	0	0	1
Kcnj4	0	0	0	0	0	0	0	0
Kcnj5	0	0	0	0	1	0	0	0
Kcnj6	0	0	0	0	0	0	0	0
Kcnj8	0	0	0	0	0	0	0	0
Kcnj9	84	13	14	24	44	71	68	29
Kcnk1	0	0	0	20	0	1	16	3
Kcnk10	0	0	0	0	0	0	1	0
Kcnk12	850	825	917	995	809	795	854	945
Kcnk13	5596	4898	4922	4576	5430	6262	4664	5708
Kcnk15	0	0	0	0	0	0	0	0
Kcnk16	0	0	0	0	0	0	0	0
Kcnk18	0	0	0	0	0	0	0	0
Kcnk2	0	0	0	0	0	0	2	0
Kcnk3	0	0	0	0	0	0	0	0
Kcnk4	0	0	0	0	0	0	0	0
Kcnk5	0	0	0	0	0	0	0	0
Kcnk6	6232	5492	5243	5587	7018	9878	5576	7443
Kcnk7	5	0	0	0	0	0	0	2
Kcnk9	0	0	0	0	0	0	0	0
Kcnma1	798	657	586	449	847	643	483	736
Kcnmb1	0	0	0	0	0	1	2	0
Kcnmb2	0	0	0	0	0	0	0	0
Kcnmb3	0	8	0	2	0	3	0	2
Kcnmb4	0	0	0	0	0	0	0	0
Kcnmb4os1	0	0	0	0	0	0	0	0
Kcnmb4os2	0	0	0	0	0	0	0	0
Kcnn1	0	0	2	0	7	7	10	11
Kcnn2	0	0	0	0	5	0	0	1
Kcnn3	0	0	0	4	3	0	0	0
Kcnn4	168	166	120	148	319	169	173	173
Kcnq1	0	0	0	0	0	0	0	0
Kcnq1ot1	620	543	426	501	665	840	907	565
Kcnq2	0	0	0	0	0	0	0	0
Kcnq3	0	0	0	0	1	0	0	0
Kcnq4	0	0	0	0	0	0	0	0
Kcnq5	0	0	0	0	0	0	0	0
Kcnrg	81	9	37	6	33	45	44	32
Kcns1	0	0	0	5	0	0	0	0
Kcns2	0	0	2	0	0	0	0	0
Kcns3	0	0	0	0	0	0	0	0
Kcnt1	0	0	0	0	0	0	0	0
Kcnt2	0	0	0	0	0	1	0	1
Kcnu1	0	0	0	0	3	0	0	0
Kcnv1	0	0	0	0	0	0	0	0
Kcnv2	0	0	0	0	0	0	0	0
Kcp	46	20	25	29	32	32	13	32
Kctd1	5	0	12	10	40	12	11	23
Kctd10	185	267	195	252	168	562	181	331
Kctd11	757	538	936	751	634	973	782	867
Kctd12	14458	18716	14957	15918	13064	17915	16776	16268
Kctd12b	531	335	182	258	499	492	467	361
Kctd13	458	475	499	487	446	514	405	479
Kctd14	6	10	0	12	1	5	9	7
Kctd15	0	0	0	0	0	0	0	0
Kctd16	0	0	1	0	0	0	0	0
Kctd17	0	3	15	5	6	5	0	16
Kctd18	299	415	175	372	339	356	413	314
Kctd19	0	0	0	0	0	0	0	0
Kctd2	625	586	779	571	636	817	778	768
Kctd20	1507	1342	1174	1616	1428	2604	1322	1819
Kctd21	1150	1043	1056	1064	1274	1525	1148	1381
Kctd3	186	204	185	257	323	432	287	302
Kctd4	31	42	47	31	33	26	37	35
Kctd5	1247	1147	807	892	943	1599	1080	1157
Kctd6	428	608	667	523	363	866	501	670
Kctd7	309	341	238	291	191	283	167	286
Kctd8	0	0	0	0	0	0	0	0
Kctd9	82	63	8	135	94	103	64	78
Kdelc1	403	727	556	513	647	724	567	656
Kdelc2	1775	1721	2006	1521	1587	2614	1852	2278
Kdelr1	1769	2385	2064	1964	1579	2127	1944	2146
Kdelr2	3947	4827	4321	3615	3999	4492	4162	4624
Kdelr3	3	0	0	0	26	3	4	6
Kdf1	0	0	6	0	0	6	7	2
Kdm1a	1475	1036	1264	1204	1333	2169	1470	1648
Kdm1b	782	577	708	447	930	1430	517	983
Kdm2a	1536	1392	1531	1511	1775	2464	1786	1899
Kdm2b	1086	515	757	910	1048	1609	960	1184
Kdm3a	1447	1630	1278	1514	2027	3260	1710	2185
Kdm3b	1438	1076	1094	1182	1808	1499	1480	1407
Kdm4a	718	606	664	783	695	952	874	815
Kdm4b	857	651	974	862	968	1432	732	1224
Kdm4c	1059	838	675	765	1109	1846	818	1205
Kdm4d	3	5	4	10	5	5	6	3
Kdm5a	1933	1762	1377	961	2102	2769	1974	2036
Kdm5b	1510	1400	1364	1405	1837	2271	1576	1699
Kdm5c	1520	774	968	1106	1036	1690	1194	1333
Kdm5d	539	337	383	451	370	448	261	395
Kdm6a	1198	691	1143	1156	1409	1567	1241	1338
Kdm6b	85	79	130	54	118	62	78	83
Kdm7a	2466	2609	2182	2294	2672	4136	2541	2804
Kdm8	67	69	78	147	48	85	157	108
Kdr	277	349	70	359	208	494	277	246
Kdsr	1530	1801	1370	1725	1360	1947	1309	1819
Keap1	1368	911	1207	1255	1085	1656	1140	1458
Keg1	0	0	0	1	0	0	0	0
Kel	0	0	0	0	0	0	0	0
Kera	0	0	0	0	0	0	0	0
Khdc1a	0	0	0	0	0	0	0	0
Khdc1b	0	0	0	0	0	0	0	0
Khdc1c	0	0	0	0	0	0	0	0
Khdc3	28	11	22	30	20	38	30	31
Khdrbs1	3187	2714	2655	2462	2986	3446	2684	3179
Khdrbs2	0	0	0	0	0	0	0	0
Khdrbs3	1463	1208	1346	1177	1432	1794	1456	1552
Khk	1162	990	1112	1391	1071	1319	1207	1239
Khnyn	1280	970	931	932	1395	1769	1289	1341
Khsrp	1254	1062	1330	1297	1404	1476	1259	1458
Kidins220	1245	1394	1368	1088	1495	2444	1742	1605
Kif11	39	40	42	33	28	42	27	33
Kif12	0	0	0	0	0	0	0	0
Kif13a	746	528	618	443	770	756	737	738
Kif13b	235	249	226	162	296	366	287	324
Kif14	0	0	0	0	11	0	0	5
Kif15	7	14	5	15	15	10	11	10
Kif16b	427	371	357	187	443	665	465	450
Kif16bos	0	0	0	2	0	0	0	0
Kif17	6	0	0	0	0	0	0	0
Kif18a	8	31	5	31	132	44	10	56
Kif18b	0	18	34	0	0	59	18	26
Kif19a	55	54	92	19	63	59	49	70
Kif1a	0	0	9	1	48	0	13	22
Kif1b	1350	1326	991	777	1547	2338	1514	1484
Kif1bp	2347	2597	1930	1940	2399	3196	2400	2510
Kif1c	77	85	13	52	20	45	44	30
Kif20a	41	18	39	2	10	41	34	35
Kif20b	0	2	32	0	21	122	77	55
Kif21a	0	1	1	0	1	0	0	0
Kif21b	901	1001	791	777	937	888	826	875
Kif22	40	27	11	18	16	62	34	33
Kif23	0	33	23	0	4	28	0	17
Kif24	50	43	43	23	20	46	45	39
Kif26a	0	0	0	0	0	0	0	0
Kif26b	0	0	0	0	0	0	1	0
Kif27	0	0	0	0	3	0	0	0
Kif2a	213	265	104	149	171	247	135	185
Kif2b	0	0	0	0	0	0	0	2
Kif2c	50	37	2	45	75	92	46	52
Kif3a	290	363	270	301	340	436	321	350
Kif3b	702	329	227	597	450	973	404	557
Kif3c	122	220	146	158	272	290	196	239
Kif4	0	10	1	13	33	0	0	12
Kif4-ps	0	0	0	0	0	0	0	0
Kif5a	2	0	25	0	0	0	0	10
Kif5b	1206	1377	1048	1201	1290	2292	1432	1475
Kif5c	1	0	33	23	0	7	0	13
Kif6	0	0	0	0	0	0	0	0
Kif7	0	0	1	0	0	3	3	1
Kif9	193	209	63	145	143	241	197	151
Kifap3	479	613	455	672	752	925	626	719
Kifc1	0	8	25	0	0	7	24	13
Kifc2	13	0	1	0	20	7	50	14
Kifc3	97	72	116	83	117	160	86	164
Kifc5b	9	10	2	17	13	1	0	6
Kin	295	366	319	468	310	494	334	384
Kir3dl1	0	0	0	0	0	0	0	0
Kir3dl2	0	0	0	0	0	0	0	0
Kirrel	0	0	0	0	7	0	0	3
Kirrel2	1	0	0	0	0	0	0	0
Kirrel3	0	0	0	0	2	0	0	1
Kis2	0	0	0	1	0	0	0	0
Kiss1	0	0	0	0	0	0	0	0
Kiss1r	24	6	0	5	9	5	0	13
Kit	0	0	0	0	0	0	0	0
Kitl	746	532	615	501	683	993	746	771
Kiz	272	403	352	358	412	444	303	424
Kl	44	15	47	0	132	74	78	82
Klb	0	0	0	0	0	1	11	0
Klc1	389	476	314	323	493	669	359	497
Klc2	77	45	68	77	78	91	75	78
Klc3	0	0	0	0	0	7	0	2
Klc4	604	716	668	767	587	746	634	709
Klf1	3	1	0	0	2	1	0	0
Klf10	778	679	898	1022	818	1579	790	1175
Klf11	181	210	167	148	192	239	201	196
Klf12	504	494	357	415	384	613	592	424
Klf13	562	575	574	681	706	703	608	680
Klf14	0	0	0	0	0	0	0	0
Klf15	29	18	15	44	0	29	4	13
Klf16	142	148	155	188	114	134	176	183
Klf17	0	0	0	0	0	0	0	0
Klf2	241	408	280	143	338	1001	374	566
Klf3	7294	7010	6401	7234	6660	8470	6954	7298
Klf4	5	55	9	12	16	41	13	21
Klf5	0	0	1	0	0	0	0	0
Klf6	6947	7258	6124	7097	6963	11870	6772	8607
Klf7	616	732	404	582	620	683	533	614
Klf8	0	0	0	0	0	0	0	0
Klf9	37	23	0	2	30	48	7	25
Klhdc1	76	98	109	142	140	85	116	87
Klhdc10	681	756	604	857	692	1314	884	946
Klhdc2	1181	1277	1137	1194	1175	1726	1114	1405
Klhdc3	2035	1681	1816	1651	1550	2379	1463	2114
Klhdc4	449	411	661	417	386	617	471	625
Klhdc7a	0	0	0	0	0	0	0	0
Klhdc7b	0	0	0	0	0	0	0	0
Klhdc8a	0	0	0	1	0	0	0	0
Klhdc8b	1767	1413	1455	1489	1610	2021	1377	1774
Klhdc9	88	120	100	98	125	152	122	130
Klhl1	0	0	0	0	0	0	0	0
Klhl10	8	2	0	11	6	6	6	1
Klhl11	139	228	157	71	260	368	310	265
Klhl12	228	161	267	143	336	432	199	302
Klhl13	229	162	223	371	283	337	179	273
Klhl14	0	0	0	0	0	0	0	0
Klhl15	56	78	120	91	173	215	59	147
Klhl17	237	299	412	466	463	468	387	471
Klhl18	623	491	478	532	642	1023	655	745
Klhl2	404	322	336	324	383	400	392	382
Klhl20	431	403	635	446	618	766	366	598
